hvac,afn,area,atm,azimuth,boundaries,cop,envelope,lights,shgc,epw
1.259765625,2.88671875,329.296875,9.407421875,50.934374999999996,2.564453125,4.253203125,1.048828125,15.194218750000001,0.58084375,395.5439453125
1.689453125,2.14453125,329.296875,9.407421875,50.934374999999996,2.564453125,4.253203125,1.048828125,15.194218750000001,0.58084375,395.5439453125
1.689453125,2.88671875,969.140625,9.407421875,50.934374999999996,2.564453125,4.253203125,1.048828125,15.194218750000001,0.58084375,395.5439453125
1.689453125,2.88671875,329.296875,8.889453125,50.934374999999996,2.564453125,4.253203125,1.048828125,15.194218750000001,0.58084375,395.5439453125
1.689453125,2.88671875,329.296875,9.407421875,271.771875,2.564453125,4.253203125,1.048828125,15.194218750000001,0.58084375,395.5439453125
1.689453125,2.88671875,329.296875,9.407421875,50.934374999999996,2.689453125,4.253203125,1.048828125,15.194218750000001,0.58084375,395.5439453125
1.689453125,2.88671875,329.296875,9.407421875,50.934374999999996,2.564453125,5.185546875,1.048828125,15.194218750000001,0.58084375,395.5439453125
1.689453125,2.88671875,329.296875,9.407421875,50.934374999999996,2.564453125,4.253203125,1.232421875,15.194218750000001,0.58084375,395.5439453125
1.689453125,2.88671875,329.296875,9.407421875,50.934374999999996,2.564453125,4.253203125,1.048828125,18.46453125,0.58084375,395.5439453125
1.689453125,2.88671875,329.296875,9.407421875,50.934374999999996,2.564453125,4.253203125,1.048828125,15.194218750000001,0.56134375,395.5439453125
1.689453125,2.88671875,329.296875,9.407421875,50.934374999999996,2.564453125,4.253203125,1.048828125,15.194218750000001,0.58084375,278.3447265625
1.689453125,2.14453125,969.140625,8.889453125,271.771875,2.689453125,5.185546875,1.232421875,18.46453125,0.56134375,278.3447265625
1.259765625,2.88671875,969.140625,8.889453125,271.771875,2.689453125,5.185546875,1.232421875,18.46453125,0.56134375,278.3447265625
1.259765625,2.14453125,329.296875,8.889453125,271.771875,2.689453125,5.185546875,1.232421875,18.46453125,0.56134375,278.3447265625
1.259765625,2.14453125,969.140625,9.407421875,271.771875,2.689453125,5.185546875,1.232421875,18.46453125,0.56134375,278.3447265625
1.259765625,2.14453125,969.140625,8.889453125,50.934374999999996,2.689453125,5.185546875,1.232421875,18.46453125,0.56134375,278.3447265625
1.259765625,2.14453125,969.140625,8.889453125,271.771875,2.564453125,5.185546875,1.232421875,18.46453125,0.56134375,278.3447265625
1.259765625,2.14453125,969.140625,8.889453125,271.771875,2.689453125,4.253203125,1.232421875,18.46453125,0.56134375,278.3447265625
1.259765625,2.14453125,969.140625,8.889453125,271.771875,2.689453125,5.185546875,1.048828125,18.46453125,0.56134375,278.3447265625
1.259765625,2.14453125,969.140625,8.889453125,271.771875,2.689453125,5.185546875,1.232421875,15.194218750000001,0.56134375,278.3447265625
1.259765625,2.14453125,969.140625,8.889453125,271.771875,2.689453125,5.185546875,1.232421875,18.46453125,0.58084375,278.3447265625
1.259765625,2.14453125,969.140625,8.889453125,271.771875,2.689453125,5.185546875,1.232421875,18.46453125,0.56134375,395.5439453125
1.259765625,2.14453125,969.140625,8.889453125,271.771875,2.689453125,5.185546875,1.232421875,18.46453125,0.56134375,278.3447265625
2.689453125,4.88671875,849.296875,17.207421875,238.134375,1.564453125,5.813203124999999,2.048828125,22.47421875,0.37284375,190.0439453125
2.259765625,4.88671875,849.296875,17.207421875,238.134375,1.564453125,5.813203124999999,2.048828125,22.47421875,0.37284375,190.0439453125
2.689453125,4.14453125,849.296875,17.207421875,238.134375,1.564453125,5.813203124999999,2.048828125,22.47421875,0.37284375,190.0439453125
2.689453125,4.88671875,449.140625,17.207421875,238.134375,1.564453125,5.813203124999999,2.048828125,22.47421875,0.37284375,190.0439453125
2.689453125,4.88671875,849.296875,16.689453125,238.134375,1.564453125,5.813203124999999,2.048828125,22.47421875,0.37284375,190.0439453125
2.689453125,4.88671875,849.296875,17.207421875,84.57187499999999,1.564453125,5.813203124999999,2.048828125,22.47421875,0.37284375,190.0439453125
2.689453125,4.88671875,849.296875,17.207421875,238.134375,1.689453125,5.813203124999999,2.048828125,22.47421875,0.37284375,190.0439453125
2.689453125,4.88671875,849.296875,17.207421875,238.134375,1.564453125,3.625546875,2.048828125,22.47421875,0.37284375,190.0439453125
2.689453125,4.88671875,849.296875,17.207421875,238.134375,1.564453125,5.813203124999999,2.232421875,22.47421875,0.37284375,190.0439453125
2.689453125,4.88671875,849.296875,17.207421875,238.134375,1.564453125,5.813203124999999,2.048828125,11.184531250000001,0.37284375,190.0439453125
2.689453125,4.88671875,849.296875,17.207421875,238.134375,1.564453125,5.813203124999999,2.048828125,22.47421875,0.35334374999999996,190.0439453125
2.689453125,4.88671875,849.296875,17.207421875,238.134375,1.564453125,5.813203124999999,2.048828125,22.47421875,0.37284375,72.8447265625
2.689453125,4.14453125,449.140625,16.689453125,84.57187499999999,1.689453125,3.625546875,2.232421875,11.184531250000001,0.35334374999999996,72.8447265625
2.259765625,4.88671875,449.140625,16.689453125,84.57187499999999,1.689453125,3.625546875,2.232421875,11.184531250000001,0.35334374999999996,72.8447265625
2.259765625,4.14453125,849.296875,16.689453125,84.57187499999999,1.689453125,3.625546875,2.232421875,11.184531250000001,0.35334374999999996,72.8447265625
2.259765625,4.14453125,449.140625,17.207421875,84.57187499999999,1.689453125,3.625546875,2.232421875,11.184531250000001,0.35334374999999996,72.8447265625
2.259765625,4.14453125,449.140625,16.689453125,238.134375,1.689453125,3.625546875,2.232421875,11.184531250000001,0.35334374999999996,72.8447265625
2.259765625,4.14453125,449.140625,16.689453125,84.57187499999999,1.564453125,3.625546875,2.232421875,11.184531250000001,0.35334374999999996,72.8447265625
2.259765625,4.14453125,449.140625,16.689453125,84.57187499999999,1.689453125,5.813203124999999,2.232421875,11.184531250000001,0.35334374999999996,72.8447265625
2.259765625,4.14453125,449.140625,16.689453125,84.57187499999999,1.689453125,3.625546875,2.048828125,11.184531250000001,0.35334374999999996,72.8447265625
2.259765625,4.14453125,449.140625,16.689453125,84.57187499999999,1.689453125,3.625546875,2.232421875,22.47421875,0.35334374999999996,72.8447265625
2.259765625,4.14453125,449.140625,16.689453125,84.57187499999999,1.689453125,3.625546875,2.232421875,11.184531250000001,0.37284375,72.8447265625
2.259765625,4.14453125,449.140625,16.689453125,84.57187499999999,1.689453125,3.625546875,2.232421875,11.184531250000001,0.35334374999999996,190.0439453125
2.259765625,4.14453125,449.140625,16.689453125,84.57187499999999,1.689453125,3.625546875,2.232421875,11.184531250000001,0.35334374999999996,72.8447265625
2.189453125,1.88671875,589.296875,5.507421875,331.734375,1.064453125,3.473203125,2.548828125,18.83421875,0.47684375,87.2939453125
2.759765625,1.88671875,589.296875,5.507421875,331.734375,1.064453125,3.473203125,2.548828125,18.83421875,0.47684375,87.2939453125
2.189453125,1.14453125,589.296875,5.507421875,331.734375,1.064453125,3.473203125,2.548828125,18.83421875,0.47684375,87.2939453125
2.189453125,1.88671875,709.140625,5.507421875,331.734375,1.064453125,3.473203125,2.548828125,18.83421875,0.47684375,87.2939453125
2.189453125,1.88671875,589.296875,12.789453125000001,331.734375,1.064453125,3.473203125,2.548828125,18.83421875,0.47684375,87.2939453125
2.189453125,1.88671875,589.296875,5.507421875,365.371875,1.064453125,3.473203125,2.548828125,18.83421875,0.47684375,87.2939453125
2.189453125,1.88671875,589.296875,5.507421875,331.734375,1.189453125,3.473203125,2.548828125,18.83421875,0.47684375,87.2939453125
2.189453125,1.88671875,589.296875,5.507421875,331.734375,1.064453125,5.965546874999999,2.548828125,18.83421875,0.47684375,87.2939453125
2.189453125,1.88671875,589.296875,5.507421875,331.734375,1.064453125,3.473203125,2.732421875,18.83421875,0.47684375,87.2939453125
2.189453125,1.88671875,589.296875,5.507421875,331.734375,1.064453125,3.473203125,2.548828125,22.10453125,0.47684375,87.2939453125
2.189453125,1.88671875,589.296875,5.507421875,331.734375,1.064453125,3.473203125,2.548828125,18.83421875,0.6653437499999999,87.2939453125
2.189453125,1.88671875,589.296875,5.507421875,331.734375,1.064453125,3.473203125,2.548828125,18.83421875,0.47684375,175.5947265625
2.189453125,1.14453125,709.140625,12.789453125000001,365.371875,1.189453125,5.965546874999999,2.732421875,22.10453125,0.6653437499999999,175.5947265625
2.759765625,1.88671875,709.140625,12.789453125000001,365.371875,1.189453125,5.965546874999999,2.732421875,22.10453125,0.6653437499999999,175.5947265625
2.759765625,1.14453125,589.296875,12.789453125000001,365.371875,1.189453125,5.965546874999999,2.732421875,22.10453125,0.6653437499999999,175.5947265625
2.759765625,1.14453125,709.140625,5.507421875,365.371875,1.189453125,5.965546874999999,2.732421875,22.10453125,0.6653437499999999,175.5947265625
2.759765625,1.14453125,709.140625,12.789453125000001,331.734375,1.189453125,5.965546874999999,2.732421875,22.10453125,0.6653437499999999,175.5947265625
2.759765625,1.14453125,709.140625,12.789453125000001,365.371875,1.064453125,5.965546874999999,2.732421875,22.10453125,0.6653437499999999,175.5947265625
2.759765625,1.14453125,709.140625,12.789453125000001,365.371875,1.189453125,3.473203125,2.732421875,22.10453125,0.6653437499999999,175.5947265625
2.759765625,1.14453125,709.140625,12.789453125000001,365.371875,1.189453125,5.965546874999999,2.548828125,22.10453125,0.6653437499999999,175.5947265625
2.759765625,1.14453125,709.140625,12.789453125000001,365.371875,1.189453125,5.965546874999999,2.732421875,18.83421875,0.6653437499999999,175.5947265625
2.759765625,1.14453125,709.140625,12.789453125000001,365.371875,1.189453125,5.965546874999999,2.732421875,22.10453125,0.47684375,175.5947265625
2.759765625,1.14453125,709.140625,12.789453125000001,365.371875,1.189453125,5.965546874999999,2.732421875,22.10453125,0.6653437499999999,87.2939453125
2.759765625,1.14453125,709.140625,12.789453125000001,365.371875,1.189453125,5.965546874999999,2.732421875,22.10453125,0.6653437499999999,175.5947265625
1.189453125,3.88671875,1109.296875,13.307421875,144.534375,2.064453125,5.033203125,1.548828125,11.55421875,0.68484375,292.7939453125
1.759765625,3.88671875,1109.296875,13.307421875,144.534375,2.064453125,5.033203125,1.548828125,11.55421875,0.68484375,292.7939453125
1.189453125,3.14453125,1109.296875,13.307421875,144.534375,2.064453125,5.033203125,1.548828125,11.55421875,0.68484375,292.7939453125
1.189453125,3.88671875,189.140625,13.307421875,144.534375,2.064453125,5.033203125,1.548828125,11.55421875,0.68484375,292.7939453125
1.189453125,3.88671875,1109.296875,4.989453125,144.534375,2.064453125,5.033203125,1.548828125,11.55421875,0.68484375,292.7939453125
1.189453125,3.88671875,1109.296875,13.307421875,178.171875,2.064453125,5.033203125,1.548828125,11.55421875,0.68484375,292.7939453125
1.189453125,3.88671875,1109.296875,13.307421875,144.534375,2.189453125,5.033203125,1.548828125,11.55421875,0.68484375,292.7939453125
1.189453125,3.88671875,1109.296875,13.307421875,144.534375,2.064453125,4.405546875,1.548828125,11.55421875,0.68484375,292.7939453125
1.189453125,3.88671875,1109.296875,13.307421875,144.534375,2.064453125,5.033203125,1.732421875,11.55421875,0.68484375,292.7939453125
1.189453125,3.88671875,1109.296875,13.307421875,144.534375,2.064453125,5.033203125,1.548828125,14.82453125,0.68484375,292.7939453125
1.189453125,3.88671875,1109.296875,13.307421875,144.534375,2.064453125,5.033203125,1.548828125,11.55421875,0.45734374999999994,292.7939453125
1.189453125,3.88671875,1109.296875,13.307421875,144.534375,2.064453125,5.033203125,1.548828125,11.55421875,0.68484375,381.0947265625
1.189453125,3.14453125,189.140625,4.989453125,178.171875,2.189453125,4.405546875,1.732421875,14.82453125,0.45734374999999994,381.0947265625
1.759765625,3.88671875,189.140625,4.989453125,178.171875,2.189453125,4.405546875,1.732421875,14.82453125,0.45734374999999994,381.0947265625
1.759765625,3.14453125,1109.296875,4.989453125,178.171875,2.189453125,4.405546875,1.732421875,14.82453125,0.45734374999999994,381.0947265625
1.759765625,3.14453125,189.140625,13.307421875,178.171875,2.189453125,4.405546875,1.732421875,14.82453125,0.45734374999999994,381.0947265625
1.759765625,3.14453125,189.140625,4.989453125,144.534375,2.189453125,4.405546875,1.732421875,14.82453125,0.45734374999999994,381.0947265625
1.759765625,3.14453125,189.140625,4.989453125,178.171875,2.064453125,4.405546875,1.732421875,14.82453125,0.45734374999999994,381.0947265625
1.759765625,3.14453125,189.140625,4.989453125,178.171875,2.189453125,5.033203125,1.732421875,14.82453125,0.45734374999999994,381.0947265625
1.759765625,3.14453125,189.140625,4.989453125,178.171875,2.189453125,4.405546875,1.548828125,14.82453125,0.45734374999999994,381.0947265625
1.759765625,3.14453125,189.140625,4.989453125,178.171875,2.189453125,4.405546875,1.732421875,11.55421875,0.45734374999999994,381.0947265625
1.759765625,3.14453125,189.140625,4.989453125,178.171875,2.189453125,4.405546875,1.732421875,14.82453125,0.68484375,381.0947265625
1.759765625,3.14453125,189.140625,4.989453125,178.171875,2.189453125,4.405546875,1.732421875,14.82453125,0.45734374999999994,292.7939453125
1.759765625,3.14453125,189.140625,4.989453125,178.171875,2.189453125,4.405546875,1.732421875,14.82453125,0.45734374999999994,381.0947265625
1.126953125,1.76171875,231.796875,11.844921875,226.434375,1.501953125,5.9107031249999995,2.611328125,10.18921875,0.46384375,305.6376953125
1.447265625,1.76171875,231.796875,11.844921875,226.434375,1.501953125,5.9107031249999995,2.611328125,10.18921875,0.46384375,305.6376953125
1.126953125,2.76953125,231.796875,11.844921875,226.434375,1.501953125,5.9107031249999995,2.611328125,10.18921875,0.46384375,305.6376953125
1.126953125,1.76171875,416.640625,11.844921875,226.434375,1.501953125,5.9107031249999995,2.611328125,10.18921875,0.46384375,305.6376953125
1.126953125,1.76171875,231.796875,15.226953125000001,226.434375,1.501953125,5.9107031249999995,2.611328125,10.18921875,0.46384375,305.6376953125
1.126953125,1.76171875,231.796875,11.844921875,236.671875,1.501953125,5.9107031249999995,2.611328125,10.18921875,0.46384375,305.6376953125
1.126953125,1.76171875,231.796875,11.844921875,226.434375,2.251953125,5.9107031249999995,2.611328125,10.18921875,0.46384375,305.6376953125
1.126953125,1.76171875,231.796875,11.844921875,226.434375,1.501953125,3.138046875,2.611328125,10.18921875,0.46384375,305.6376953125
1.126953125,1.76171875,231.796875,11.844921875,226.434375,1.501953125,5.9107031249999995,2.544921875,10.18921875,0.46384375,305.6376953125
